round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
14,0.0,2.001736268401146,0.0627905472854322,0.01737478617177865,0.009909972320794774,10.0,8.0,0.0006706999993184581,0.005015900009311736,0.005647237498124014
