round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
52,2.041135549545288,1.9519455314300824,0.20278346545488268,0.06303528437133311,0.21928064076944032,38.0,12.0,0.0037293999921530485,0.009680499992100522,0.019835433338206105
