round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
67,0.0,1.4568784646532875,0.5076845884737533,0.27401095009019677,0.4700672636735822,14.0,113.0,0.0010117000056197867,0.04291029999149032,0.02886680177007534
