round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
73,0.0,1.7248034460775652,0.5839686630953613,0.10781162173463074,0.48568058631937344,15.0,16.0,0.0013753999955952168,0.03300979999767151,0.031419281249782216
