round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
14,0.0,1.9513919800519943,0.08825351024839516,0.057104566972988026,0.03637724647325411,26.0,8.0,0.00044489999709185213,0.004256100000930019,0.0071391250003216555
