round,n_clients_total,n_clients_train_selected,n_clients_eval_selected,train_loss,num_train_examples,fit_duration_sec,local_eval_duration_sec,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_val_examples,num_eval_clients,eval_duration_sec
1,6,6,6,2.0723156929016113,192.0,2.7847881500056246,0.08699906666394479,2.088845148528412,0.05462240035790464,0.014074568005870605,0.012163033561810546,6.0,6.0,0.02693649999855552
2,6,6,6,2.0431107878684998,192.0,0.050901516665665746,0.03343969999696128,2.0882582830234973,0.055638660520506276,0.014192105692680179,0.01093945421799077,6.0,6.0,0.0682513166636151
3,6,6,6,2.0346499482790628,192.0,0.10443681666220073,0.030048316659910295,2.087571404068733,0.05563866052050626,0.01397863587434907,0.011153470224948484,6.0,6.0,0.02856949999598631
4,6,6,6,2.025543749332428,192.0,0.0158359500055667,0.027053650007777225,2.0865223552775647,0.05293960518987199,0.014688085536656015,0.011904716384253342,6.0,6.0,0.11677261666530588
5,6,6,6,2.0713106791178384,192.0,0.011529833330617597,0.018742633328656666,2.0854419029378914,0.04889102219392057,0.01447494798586683,0.011814134954842242,6.0,6.0,0.020193516664827865
6,6,6,6,2.084130903085073,192.0,0.011782066658876525,0.02075723333109636,2.0841308018145464,0.048216258361262004,0.01587611164857444,0.012737057735806454,6.0,6.0,0.018943416662902262
7,6,6,6,2.118188798427582,192.0,0.01202368333179038,0.017557966663540963,2.083958789536609,0.048216258361262004,0.015460027589696427,0.01246180908279887,6.0,6.0,0.01740931666184527
8,6,6,6,2.076761245727539,192.0,0.19247174999812464,0.01967201666169179,2.084716616988261,0.05018301185800326,0.015378766431202973,0.014625629106831137,6.0,6.0,0.019778399990173057
9,6,6,6,2.050119400024414,192.0,0.012598300008297278,0.019652566663959686,2.0851014869049362,0.05018301185800326,0.01584269113462977,0.014924088263106079,6.0,6.0,0.01885780000399488
10,6,6,6,2.063442667325338,192.0,0.012141233334356608,0.018520716669930454,2.084452749847132,0.05338421701759275,0.017880342579658523,0.024216777731005935,6.0,6.0,0.01880015000642743
11,6,6,6,2.029280742009481,192.0,0.013026999998449659,0.020004383331979625,2.083600968636422,0.05608327234822703,0.019121664257965926,0.029719702948993423,6.0,6.0,0.08326003334271566
12,6,6,6,2.083966692288717,192.0,0.012625583326250004,0.021234949997354608,2.0821915933965136,0.07225808800464684,0.025901567805529407,0.048995292075107694,6.0,6.0,0.022093600001729403
13,6,6,6,2.0628627936045327,192.0,0.01312066667014733,0.02144744999532122,2.0803724134300743,0.0881559872444681,0.03184555245377663,0.06796228470977632,6.0,6.0,0.021558599997661076
14,6,6,6,2.100755532582601,192.0,0.0136531666648807,0.02183336666591155,2.0762962073694164,0.11163211206665856,0.03878062017730071,0.08807745904103992,6.0,6.0,0.04520240000662549
15,6,6,6,2.0921177665392556,192.0,0.08821208333150328,0.02563089999118044,2.0752763083498693,0.11444673185121901,0.03965081902151605,0.08673305683488147,6.0,6.0,0.02768988333506665
