round,n_clients_total,n_clients_train_selected,n_clients_eval_selected,train_loss,num_train_examples,fit_duration_sec,local_eval_duration_sec,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_val_examples,num_eval_clients,eval_duration_sec
1,12,12,12,1.925379494825999,384.0,6.265648308328916,3.633549383334563,2.0575611449220754,0.08943914823068196,0.014396227755052761,0.06943953920128303,12.0,12.0,0.053982091669846945
2,12,12,12,1.9193166891733806,384.0,13.878701875003268,4.476139808333149,2.057586058037068,0.08943914823068196,0.014396227755052763,0.06943953920128303,12.0,12.0,7.6097784250038485
3,12,12,12,1.907461901505788,384.0,11.860131408332867,5.3364388750002645,2.057424922637008,0.08943914823068196,0.014396227755052763,0.06943953920128303,12.0,12.0,0.06834278333311279
4,12,12,12,1.9008131821950276,384.0,16.808832791667857,8.109408691668554,2.057756711875557,0.08943914823068196,0.014396227755052763,0.06943953920128303,12.0,12.0,4.7221906916674925
5,12,12,12,1.8938060800234477,384.0,9.321836266659375,7.523067933332641,2.0588411809443388,0.08943914823068194,0.014396227755052763,0.06943953920128303,12.0,12.0,0.8900318083299984
6,12,12,12,1.8804920415083568,384.0,1.8147266666661988,0.023264425006345846,2.0596704849664618,0.08943914823068196,0.014396227755052763,0.06943953920128303,12.0,12.0,0.01677817499876255
7,12,12,12,1.9638736347357433,384.0,0.007739841671233687,0.013286766666472735,2.0602197492755443,0.08943914823068196,0.014400749368364392,0.06943991600239233,12.0,12.0,0.01516627500920246
8,12,12,12,2.1340123812357583,384.0,0.009069275004245961,0.015179708338109776,2.060412737024851,0.08943914823068196,0.02009755236413468,0.07009672860662401,12.0,12.0,0.01416488333537321
9,12,12,12,2.1567299564679465,384.0,0.00991072499891743,0.01718540833341346,2.0604239354310425,0.011047891604934646,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.0182570000057846
10,12,12,12,2.158607323964437,384.0,0.00943873333017109,0.016747533329180442,2.060098218144033,0.01104789160493465,0.0028493238111507815,0.0003714187908891179,12.0,12.0,0.01714009166850398
11,12,12,12,2.1480827232201896,384.0,0.010187399998054994,0.020711708333692513,2.0595952868375966,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.02195897499768762
12,12,12,12,2.1365739007790885,384.0,0.009435050002745507,0.01569740000074186,2.0589934604745803,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.01636907500263381
13,12,12,12,2.1432183583577475,384.0,0.009175616663317973,0.014649100002619283,2.0580005515072055,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.01462004167115083
14,12,12,12,2.1441567142804465,384.0,0.009500074998262184,0.014495683336766282,2.0571726600176574,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.021309066663282767
15,12,12,12,2.1649773518244424,384.0,0.010023091665061656,0.016882025001298945,2.0561666736315662,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.016437550000167295
16,12,12,12,2.168053984642029,384.0,0.00904959166412785,0.01419026667038755,2.055543787305684,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.013896066666347906
17,12,12,12,2.162824829419454,384.0,0.010122416667096937,0.019307983335844863,2.054982336991268,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.01861611666875736
18,12,12,12,2.14248721798261,384.0,0.09191470833320636,0.031279466670336355,2.054401486797483,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.017825133332128946
19,12,12,12,2.1320877770582833,384.0,0.03467429999485224,0.022353208327937562,2.054235430142167,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.015936150002138067
20,12,12,12,2.129551370938619,384.0,0.00835515833265769,0.01460689166803301,2.0540044823019312,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.013220425001539601
21,12,12,12,2.1367011070251465,384.0,0.009325499998036927,0.013802250000784019,2.0541729766117687,0.011047891604934648,0.0028493238111507815,0.0003714187908891178,12.0,12.0,0.011081683330606515
22,12,12,12,2.146643360455831,384.0,0.008854033330862876,0.014942966665936789,2.0544260043718596,0.011047891604934648,0.002849323811150781,0.0003714187908891179,12.0,12.0,0.02030143333831802
