round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
13,0.0,1.7867773832015708,0.18202697061575798,0.057996828838620104,0.06119375860209134,8.0,7.0,0.0008296000014524907,0.010321299982024357,0.15523142857793054
