round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
73,0.0,1.4091850411370146,0.6773332044965239,0.29641911596069814,0.6324827330496271,31.0,16.0,0.000600200000917539,0.02851859999645967,0.031448606249796285
