round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
67,0.0,0.8155897836775629,0.7456708175073192,0.5284712011235106,0.7103789813788931,20.0,113.0,0.000571600001421757,0.02146340000035707,0.007965586725256686
