round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
52,1.7827997207641602,1.8887986423551022,0.35640308059542497,0.1664935696442217,0.39346827773161913,38.0,12.0,0.005769000010332093,0.016513100010342896,0.020645783333748113
