round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
14,0.0,1.9152261912822723,0.0,0.0,0.0,10.0,8.0,0.0004304999893065542,0.00376920000417158,0.0053107624989934266
