round,n_clients_total,n_clients_train_selected,n_clients_eval_selected,train_loss,num_train_examples,fit_duration_sec,local_eval_duration_sec,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_val_examples,num_eval_clients,eval_duration_sec
1,16,16,16,2.21423801779747,512.0,0.5778591874995982,0.06058949999896868,2.1052119737978865,0.11640741519814066,0.02259614567534702,0.07780129146258835,16.0,16.0,0.02856944375025705
2,16,16,16,2.1755336261377103,615.0,0.006091752843609519,0.02924944861816636,2.1046509698234845,0.11640741519814068,0.02259614567534702,0.07780129146258838,16.0,16.0,0.02917858749970037
3,16,16,16,2.1676606146728292,680.0,0.005827472794033597,0.02654074411830687,2.1052213010563587,0.11640741519814068,0.02259614567534702,0.07780129146258837,16.0,16.0,0.023513999999977386
4,16,16,16,2.1483784039118135,684.0,0.005409967105789978,0.024921764474565435,2.1056275077299778,0.11640741519814068,0.022596145675347023,0.07780129146258837,16.0,16.0,0.02522958750023463
5,16,16,16,2.125541383355898,709.0,0.005276988011495291,0.025511138363867276,2.105489882887359,0.11640741519814068,0.02259614567534702,0.07780129146258838,16.0,16.0,0.02664341875060927
6,16,16,16,2.1130390773442658,704.0,0.005151706676697772,0.023972099148068082,2.105233308819254,0.11151418123486515,0.020692413520516005,0.07569438877800688,16.0,16.0,0.022706837500209076
7,16,16,16,2.100293485024318,717.0,0.008238510877999131,0.03556652719709753,2.1045505249793997,0.03909447173464921,0.008932790579510588,0.032362210221313234,16.0,16.0,0.03118232499991791
8,16,16,16,2.102172469599007,676.0,0.006971451331992284,0.029095802365976767,2.1034904285594043,0.0009063340771550232,0.0009841720779220778,0.0010447668153240107,16.0,16.0,0.031938500000251224
9,16,16,16,2.099660575976687,711.0,0.006823294515019569,0.032138837271154845,2.1024617762174143,0.00602742441811954,0.002598596180205355,0.0006932009660723814,16.0,16.0,0.029717087498738692
10,16,16,16,2.0906299556254027,726.0,0.008461802342584928,0.03625067520692875,2.101640425357013,0.006163293983336931,0.0023472645728643154,0.0005976769293447076,16.0,16.0,0.03751873124974736
11,16,16,16,2.077262384040479,734.0,0.007889066892652265,0.03350681512348851,2.100615879134322,0.006163293983336931,0.002245339694536156,0.0005789702119169655,16.0,16.0,0.03576465624882985
12,16,16,16,2.0663717379172644,720.0,0.009509944722261328,0.03618835166632076,2.0993484744909643,0.006429251430145442,0.002356552755296756,0.0010761333641765875,16.0,16.0,0.03437296874972162
13,16,16,16,2.063623921799965,703.0,0.008459622902359073,0.040681554907627766,2.097947261577005,0.007227123770570973,0.0027276202529429934,0.0025439597633215203,16.0,16.0,0.03661111250039539
14,16,16,16,2.064880194300312,708.0,0.00792638997115375,0.03505345282430662,2.096115694676816,0.008024996110996507,0.00308818072496124,0.003958077324123552,16.0,16.0,0.03476774375212699
15,16,16,16,2.0575937586111572,713.0,0.0073253809261375116,0.032453739130132726,2.0940144063278585,0.00962074079184757,0.0037037698367698465,0.006638613598305433,16.0,16.0,0.029876943749968632
16,16,16,16,2.0421879534885803,725.0,0.007075168412371442,0.033062703171975766,2.091500765931376,0.012546272706741187,0.0046743000655116735,0.011094055251351284,16.0,16.0,0.03088179375117761
17,16,16,16,2.0411593466997147,720.0,0.007134873057040952,0.03383636347263948,2.0884857815752222,0.014673932281209272,0.005352023186295124,0.014030954296079664,16.0,16.0,0.03160136250016876
18,16,16,16,2.037804614071013,727.0,0.007031634661782244,0.03041264718000566,2.0849517233232415,0.014939889728017783,0.00550986855736858,0.01440287441072776,16.0,16.0,0.030158537499573868
19,16,16,16,2.0369053064982094,750.0,0.008009514133504127,0.03637868879937256,2.0812093522785595,0.021800506315078138,0.007539896737732838,0.023345970866245253,16.0,16.0,0.030396456249491166
20,16,16,16,2.016074358626449,754.0,0.007888347214001844,0.03601367347529828,2.076601619672384,0.02620579680006646,0.008886687727409252,0.028821475502034254,16.0,16.0,0.039787312500266125
21,16,16,16,2.0080703246137483,732.0,0.007809868304758196,0.037047350682759383,2.071599373909029,0.031639829412118764,0.010500497307190455,0.03491687802904438,16.0,16.0,0.03773153749989433
22,16,16,16,2.0035387848980117,749.0,0.008476981042361043,0.03709338384580044,2.0660330511546814,0.03867760158327895,0.012531147382869767,0.04259570622871263,16.0,16.0,0.03635367499964559
23,16,16,16,1.9946387521972861,741.0,0.009153651416988436,0.0350278153846731,2.0598037133926033,0.05195150873617291,0.01667621362467468,0.06055320413465283,16.0,16.0,0.033239806249639514
