round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
34,0.0,2.0393544116669795,0.24136712706180982,0.07101624706103686,0.18170543107724665,30.0,6.0,0.0008023999980650842,0.00842889997875318,0.0297433499993834
