round,n_clients_total,n_clients_train_selected,n_clients_eval_selected,train_loss,num_train_examples,fit_duration_sec,local_eval_duration_sec,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_val_examples,num_eval_clients,eval_duration_sec
1,17,17,17,2.0911206156015396,512.0,0.5251105500001358,0.024884200000542478,2.0840375764599424,0.08631907816513762,0.022952556141425762,0.05632473764569709,16.0,16.0,0.04617691875046148
2,17,17,17,2.0941547378897667,512.0,0.007801812500474625,0.02127488125097443,2.0826137487223573,0.05715166196318283,0.013800854445582496,0.037367969947386476,16.0,16.0,0.022042087501176866
3,17,17,17,2.0841050297021866,512.0,0.008014300000922958,0.020686418748937285,2.0813341386442934,0.04241806086145181,0.012364023374795098,0.024772161403444955,16.0,16.0,0.020882081250420015
4,17,17,17,2.067176654934883,512.0,0.007989699999598088,0.021237493750504655,2.0794581997746597,0.03984107106015496,0.012308210332644866,0.022251242991386002,16.0,16.0,0.020843118751145084
5,17,17,17,2.0548443645238876,512.0,0.0073274500009574695,0.01939398750073451,2.077174516709801,0.04036407813532545,0.012984099053592301,0.023126928215835656,16.0,16.0,0.019266606249402685
6,17,17,17,2.0680298507213593,512.0,0.006845943750249717,0.01884998125160564,2.074171198841099,0.0402439713674982,0.013451268546647074,0.026575917611397604,16.0,16.0,0.018517393749789335
7,17,17,17,2.0319969579577446,512.0,0.007537393750226329,0.02166455624910668,2.070357364486605,0.03578749952642532,0.01309066941190018,0.02634499463491352,16.0,16.0,0.017815499999414897
8,17,17,17,2.068409986793995,512.0,0.007452562500020576,0.020680424999227398,2.0655421650773587,0.031858256605664964,0.011905219329278108,0.024349866753508947,16.0,16.0,0.021243075000256795
9,17,17,17,2.0590547770261765,512.0,0.007233143749544979,0.0220946562503741,2.060433815939768,0.03893804616850727,0.013871476550177354,0.03902291944830989,16.0,16.0,0.018476150000878988
10,17,17,17,2.03591401129961,512.0,0.00802037499988728,0.024086474999876373,2.0547632514987377,0.0534182502793545,0.020319895005359988,0.06539315312495578,16.0,16.0,0.018448799998168397
11,17,17,17,2.0029068142175674,512.0,0.007461506251274841,0.020220300000801217,2.048708643007515,0.12829138309482102,0.03530531336839851,0.14831106360155658,16.0,16.0,0.01868305624975619
12,17,17,17,2.0328714177012444,512.0,0.007180800000242016,0.02148759375040754,2.040219724666004,0.22283002346656453,0.05093017321660563,0.23217783413014806,16.0,16.0,0.020996300000660995
13,17,17,17,2.0056812316179276,512.0,0.008518018749327894,0.02255943750105871,2.0322462180146097,0.2669196353224753,0.05745031597508117,0.2622423221998165,16.0,16.0,0.029519731249820325
14,17,17,17,1.979874849319458,512.0,0.013821781250044296,0.03506065625015253,2.024023461861662,0.28782020820844273,0.06807832466795709,0.2813162874323577,16.0,16.0,0.02891967499999737
15,17,17,17,1.961583785712719,512.0,0.012121787500291248,0.032580275000327674,2.0137399398336084,0.33772364220138784,0.07656554719938374,0.3231416949667815,16.0,16.0,0.03570435000028738
16,17,17,17,1.9521530270576477,512.0,0.013036118749369052,0.03345671250053783,2.0021337424716927,0.34761328243754497,0.07729374586039582,0.330455100230612,16.0,16.0,0.03471808750100536
17,17,17,17,1.9955787882208824,512.0,0.012523999998393265,0.03372709375116756,1.9906304702818445,0.3579487773060915,0.07876074921074319,0.33547627404572405,16.0,16.0,0.034407275001740345
18,17,17,17,1.977322444319725,512.0,0.0126315437496487,0.032831506250204257,1.9777849919325772,0.36475635652391925,0.07970281347911488,0.3413286750874758,16.0,16.0,0.028903224999339727
19,17,17,17,1.9408153966069221,512.0,0.010846006250176288,0.026332668750001176,1.9624793108157543,0.4261522620546018,0.09031039796731538,0.39220998466511564,16.0,16.0,0.030962187499426364
20,17,17,17,1.9418495297431946,512.0,0.01068298750124086,0.02955550625028991,1.9480622967917138,0.4328499563344627,0.09113542852450136,0.39595343385094917,16.0,16.0,0.0335300125007052
21,17,17,17,1.9537266492843628,512.0,0.01106943750028222,0.02740011875039272,1.9323447039290738,0.4384170463220537,0.09443361140991405,0.3972567562085804,16.0,16.0,0.027540062500065687
22,17,17,17,1.9449028447270393,512.0,0.010945843750505446,0.028653612500420422,1.917623555917707,0.46733415557701874,0.10092527172475411,0.4194397201675605,16.0,16.0,0.03041057499967792
23,17,17,17,1.8874203339219093,512.0,0.012083893749149865,0.03172103749966482,1.897382302137212,0.48048578239633505,0.10271249032785873,0.4242792644183506,16.0,16.0,0.026866843750667613
24,17,17,17,1.8624322041869164,512.0,0.01226212499977919,0.032694362499114504,1.8762372139722772,0.4856573532786076,0.10708351315876866,0.4268548182319058,16.0,16.0,0.029305912500149134
25,17,17,17,1.8571600559329198,484.0,0.012535966115521194,0.03362635785213735,1.8577667926309978,0.48956278332024533,0.11232244087507588,0.43017527802606215,16.0,16.0,0.02537864375017307
26,17,17,17,1.847669005393982,480.0,0.011621326665529825,0.03166539333324181,1.8410070524939102,0.48841994288489216,0.1110699629457326,0.4306008095363103,16.0,16.0,0.029811056249855028
27,17,17,17,1.8432724952697754,480.0,0.01222976666710262,0.03239313333275883,1.8303254959331918,0.49020261601412385,0.11486619579069927,0.4316741160756776,16.0,16.0,0.03189337500043621
28,17,17,17,1.8363938178444317,467.0,0.011940809422103056,0.031139081797361367,1.827348530319773,0.4855842561227952,0.10202241867471497,0.4222075743336165,16.0,16.0,0.02875112499941679
29,17,17,17,1.7443312390357661,442.0,0.011167170588407514,0.03296578506742498,1.8050447656247937,0.4899960974082725,0.10257793455806329,0.42357223108182124,16.0,16.0,0.028962624998712272
30,17,17,17,1.832455304952768,416.0,0.013400607691437472,0.037100261538468585,1.775005485396557,0.4906780858375199,0.09880097153116046,0.42197384271719146,16.0,16.0,0.030628774999513553
31,17,17,17,1.7143962970678357,414.0,0.011244736231665536,0.03293944637688042,1.7514341773374875,0.4914405717662375,0.09956625041187663,0.42191974458367576,16.0,16.0,0.02497490625046339
32,17,17,17,1.8864721556504567,384.0,0.013162408334513506,0.0362528999994538,1.7437366505404013,0.49003041984159085,0.09978518795857773,0.4202871642239455,16.0,16.0,0.02946060624981328
33,17,17,17,1.6872635308047628,363.0,0.010036507162340684,0.030880493112369446,1.7284590338322838,0.49109753035623227,0.1007207944966977,0.4219446511331575,16.0,16.0,0.029083000001719483
34,17,17,17,1.848138153553009,320.0,0.009106859999155859,0.02868363999950816,1.7271238089892598,0.49059878973016957,0.09674092982572306,0.42112432165769276,16.0,16.0,0.030372287498721562
35,17,17,17,1.7797680616378784,320.0,0.010652779999509221,0.034015570000337905,1.723271352499677,0.49102806378675906,0.09621014530799578,0.422466534913335,16.0,16.0,0.030063787499784667
36,17,17,17,1.7726701855659486,320.0,0.010456520001753233,0.031143759999395115,1.733523488257225,0.4921635870606668,0.09692494309937387,0.4235950617765327,16.0,16.0,0.027627874999780033
37,17,17,17,1.8288422107696534,320.0,0.012284129999170546,0.03637317000029725,1.75475065495323,0.4944478979649347,0.09847960681889353,0.42744656050251983,16.0,16.0,0.03370192500096891
38,17,17,17,1.8599762201309205,320.0,0.01129679000005126,0.03586346000010963,1.7408377889751026,0.4930295894402762,0.09786966017737822,0.4278260092496467,16.0,16.0,0.029081931249947957
39,17,17,17,1.8482451438903809,320.0,0.01209960000051069,0.041725700000097274,1.727367934731204,0.4949589623142046,0.09844422644706545,0.4306107401300837,16.0,16.0,0.0286719562500366
40,17,17,17,1.749768792429278,310.0,0.01037496967849532,0.03747511290458797,1.7278973733321452,0.49450054565469403,0.0995260498616143,0.43133238972408633,16.0,16.0,0.03513996875017256
41,17,17,17,1.8603555626339383,288.0,0.012158544443890505,0.03853605555438359,1.741743428899791,0.4886831622721088,0.09900648445949352,0.4282617588721685,16.0,16.0,0.030023843749859225
42,17,17,17,1.716654552353753,288.0,0.011014233331176607,0.03724145555639148,1.742818742838127,0.4881936814042142,0.09875036188989135,0.4299261977720874,16.0,16.0,0.028181318750739592
43,17,17,17,1.748390449417962,288.0,0.011539799999607366,0.03780401111160043,1.7227059605671469,0.5457864511670685,0.11707884039973886,0.4812429844216068,16.0,16.0,0.03099455625124392
44,17,17,17,1.7234839333428278,288.0,0.012253455556573398,0.03793677777785989,1.6983081525614627,0.5457707891051423,0.11030319060258068,0.47567796038056565,16.0,16.0,0.03205154999977822
45,17,17,17,1.71050136619144,288.0,0.013101455555038733,0.039123366667707965,1.6970179622119834,0.5532450102922296,0.11832969276222713,0.48531717979966826,16.0,16.0,0.03869230624877673
