round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
52,0.0,1.9477610461835617,0.32198026914963335,0.06058365314265556,0.3635464767694025,22.0,12.0,0.0005350999999791384,0.015039499994600192,0.02513106666204597
