round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
73,0.0,2.056128733380369,0.5539248953017796,0.10395971071258843,0.4744157977380922,15.0,16.0,0.0011314000003039837,0.03126940000220202,0.03538158749915965
