round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
25,0.0,1.7035251060956165,0.4093811328175275,0.27167515382488,0.28240178766520435,20.0,28.0,0.0010847000012290664,0.02308199999970384,0.016929046428621013
