round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
14,0.0,1.9454022496938705,0.14175474165883375,0.049278453875135804,0.09399538069050759,10.0,8.0,0.0007696999964537099,0.00454409999656491,0.0048069749991555
