epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_val_examples
1,1.5698921235402425,1.3966678316913435,0.4761194029850746,0.3511615948652966,0.39196976582150433,670
2,1.2975607951482138,1.240409876339471,0.5253731343283582,0.3774723025812468,0.40715258056676384,670
3,1.1531138626734416,1.1314673836551496,0.5283582089552239,0.3773815456350618,0.4045677413826842,670
4,1.065140832265218,1.0472424375477123,0.5626865671641791,0.4392123826809558,0.4556108452372926,670
5,0.9973091006278991,0.9988134462441971,0.5567164179104478,0.43750545189251994,0.45755894523404317,670
6,0.9546454668045044,0.965136623738417,0.5805970149253732,0.4932368816746397,0.5052733359548636,670
7,0.921756718158722,0.9363982755746414,0.591044776119403,0.5122695997830434,0.5217195848218301,670
8,0.8877274171511332,0.986991845493886,0.5686567164179105,0.44335547717571333,0.4579520407302127,670
9,0.8551031104723612,0.8960757330282411,0.5776119402985075,0.47925878461651145,0.4942038155216741,670
10,0.8346293926239013,0.9575774406319234,0.5895522388059702,0.48414646952208534,0.49652446807536504,670
11,0.8439745791753133,0.8812430611297266,0.6,0.5364162389577418,0.5390465485297339,670
12,0.7980176266034444,0.8476568398190968,0.6029850746268657,0.5227306692293332,0.5342090822349834,670
13,0.7868470764160156,0.8820240924607462,0.5985074626865672,0.5194120573703981,0.5313426882939668,670
14,0.7580598560969035,1.2307028852291961,0.4298507462686567,0.3015091868203545,0.313008299912134,670
15,0.7331735507647197,0.8547706536392667,0.5880597014925373,0.5198671797072146,0.5306872664806394,670
16,0.7519965100288392,1.0653465100188753,0.5567164179104478,0.47553926810314806,0.4958121385294932,670
17,0.7190250070889791,0.8340120399176185,0.6059701492537314,0.5394107418091637,0.5475465957151715,670
18,0.6993728073438009,0.8036073412468184,0.6104477611940299,0.5366141844973426,0.5466493679877495,670
19,0.6803105584780376,1.038477198045645,0.491044776119403,0.42332339027991206,0.4231357233537637,670
20,0.6808619312445323,0.8405378578314141,0.6074626865671642,0.5275339964672666,0.5414707753810208,670
21,0.6748735483487447,0.8048750866704912,0.6208955223880597,0.5392386091182096,0.550476240943359,670
22,0.661308513879776,1.0710184232512516,0.5343283582089552,0.42815326802253423,0.46508209754958024,670
23,0.6653199553489685,0.8017631071716992,0.6119402985074627,0.5417878479686563,0.5509956614661585,670
24,0.6398717331886291,0.8054233922887204,0.6044776119402985,0.530992357436802,0.545020232172471,670
25,0.6327980748812357,0.8916178230029433,0.5895522388059702,0.5227523817423492,0.5366109163087478,670
26,0.6171431370576222,0.864103670974276,0.5880597014925373,0.509821906750657,0.5287719108967064,670
27,0.6111367841561636,0.9558775161629293,0.5701492537313433,0.4677551397114322,0.49674284133274266,670
28,0.5803824774424235,0.9361163824351866,0.5865671641791045,0.5021879338047136,0.5253232669879075,670
29,0.5625390338897706,0.8761035899617778,0.6253731343283582,0.5434309590383503,0.5559898734170009,670
30,0.5657362866401673,0.8582165621999485,0.6014925373134329,0.523272102292676,0.5407506007752529,670
31,0.5601475663979848,0.8510129985524647,0.6134328358208955,0.5379862646057612,0.5544340291423577,670
32,0.5545690357685089,1.0510049159847088,0.4223880597014925,0.3577283120867569,0.3598523522825986,670
33,0.5483994881312052,0.7934776528557734,0.6462686567164179,0.5709377161569725,0.5807454787510236,670
34,0.5429574131965638,0.8614984728507141,0.608955223880597,0.5452416457408721,0.5570375236945061,670
35,0.5385395753383636,0.8635276165471149,0.6029850746268657,0.5350873984876297,0.5457474082747995,670
36,0.537876489162445,1.1862751441215402,0.5074626865671642,0.4133243695029596,0.4413870096254611,670
37,0.51517631371816,1.0000682364648847,0.5626865671641791,0.4962593899563293,0.5164725784717313,670
38,0.5140531861782074,1.0819374579102246,0.5716417910447761,0.4709061423060203,0.4975498834351522,670
39,0.49387404799461365,0.8509238958358765,0.6194029850746269,0.5395301668957143,0.5541897897204083,670
40,0.4973886088530223,0.8015270121951601,0.6268656716417911,0.5634539351100533,0.57405814592514,670
41,0.49235914429028826,1.009340344880944,0.5626865671641791,0.5057038262895674,0.5129934040108136,670
42,0.48321698427200316,0.9295982606375396,0.6059701492537314,0.5146663024520458,0.5364271363549136,670
43,0.47046927611033124,0.929675864728529,0.6044776119402985,0.5514187736677237,0.5483503063114031,670
44,0.4853000756104787,0.8905780404361326,0.6194029850746269,0.5605937803480545,0.5663170494325125,670
45,0.4780132993062337,0.8708430726136734,0.6298507462686567,0.5579386561312522,0.5710740433125289,670
46,0.46909027059872943,1.5707001479703988,0.5,0.378254917599423,0.42296688309466884,670
47,0.4687007687489192,1.0527523490919997,0.5552238805970149,0.49951401942641316,0.4779449543905961,670
48,0.4658507517973582,1.2678862041501857,0.5149253731343284,0.41962528414915773,0.4518594940024166,670
49,0.4558449586232503,1.1451417638294732,0.5880597014925373,0.4943985168845208,0.5129920173762521,670
50,0.45263445218404136,1.8790877687397287,0.30895522388059704,0.2791823340644472,0.26953390601420285,670
51,0.4424130189418793,0.8172802864615597,0.6298507462686567,0.5684683075691658,0.5780316903765602,670
52,0.44227169672648114,0.7866784536126834,0.6417910447761194,0.5693707590482979,0.5832976404256401,670
53,0.42411008636156716,0.8568272653800338,0.6059701492537314,0.5381581122607703,0.5490926060508589,670
