round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
34,2.020519495010376,2.07670167276894,0.1080321681906386,0.050175809130121596,0.10769137611847018,46.0,6.0,0.005532699986360967,0.010247399972286075,0.02026386666208661
