round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
38,0.0,1.6874005955208704,0.06678048102963405,0.03137437591637362,0.031086815448689915,7.0,60.0,0.0003892999957315624,0.012949500000104308,0.008254751667845995
