epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_val_examples
1,0.913474040310363,0.9099310670287125,0.6984440602617931,0.390549531401954,0.610272845298022,40490
2,0.7892945412086356,0.9204353796571992,0.6881205235860707,0.39919755291725856,0.6164073320494593,40490
3,0.7674628214749786,0.8358350847878265,0.7086441096567053,0.4363602264354817,0.6314240297526653,40490
4,0.7514746434841315,0.8088944409426488,0.7099036799209681,0.444104144088494,0.6358492076601533,40490
5,0.7414580016415099,0.7978960446212301,0.7171400345764386,0.47248924615481225,0.645470458255091,40490
6,0.7314821148925947,0.8017566777350003,0.7139540627315386,0.44830192852629547,0.6368635495458487,40490
7,0.7240659768036813,0.7904680984364084,0.7171400345764386,0.4569135886308005,0.6395602494124191,40490
8,0.718508163462553,0.7849386524003543,0.7184736972091874,0.4675450654423906,0.6427847484269644,40490
9,0.7131930372038702,0.8271688574955887,0.701580637194369,0.44010383684396914,0.6344879840774872,40490
10,0.7094299295486514,0.7998695484181407,0.7191158310693998,0.4672276392565426,0.6424139323968632,40490
11,0.7024430756449367,0.7912161530144549,0.7203013089651766,0.4740941906739616,0.6472580768559121,40490
12,0.7004519925974205,0.7903615758563459,0.7171894294887626,0.49895695019579367,0.6558150707699701,40490
13,0.6943385750747103,0.772490678430772,0.7214620894047913,0.4979296696898408,0.6552975111899553,40490
14,0.6932960877345465,0.7767900922797033,0.7228204494937022,0.4827206707044669,0.6496109782946943,40490
15,0.6893892963782658,0.7786380006245018,0.7199061496665844,0.4893554453541603,0.6529833305055227,40490
16,0.686486518604399,0.8438254178884177,0.7002469745616201,0.4447104573197558,0.6355344851380037,40490
17,0.6840105433871376,0.7966106462529287,0.7061249691281798,0.4688031612740889,0.6438708130698252,40490
18,0.6819362318504709,0.910609629311341,0.6842677204247962,0.45749184296703405,0.6395151996364499,40490
19,0.6793410269496832,0.759210767895701,0.7219313410718696,0.49448936852069775,0.6546561315536183,40490
20,0.6763754404686951,0.8045984325772687,0.7183502099283774,0.4691482018112192,0.6443133508134347,40490
21,0.6737776414486912,0.7858735423043571,0.7220795258088417,0.4837632178408387,0.6507130294860799,40490
22,0.6731116423644506,0.7804379932628611,0.7186465794023216,0.49325430522938846,0.6526490499959323,40490
23,0.6704685066791187,0.7663498156330496,0.7237589528278587,0.5005950641185435,0.6570181090481998,40490
24,0.6691180723429612,0.7943674394994443,0.7094591257100519,0.48409879496222685,0.6506957102568298,40490
25,0.6662871463661849,0.7776078960830282,0.7205729809829587,0.501569938207566,0.6566654347402591,40490
26,0.6642940937255197,0.7790467584792273,0.7215608792294393,0.49071821352221295,0.6533467005245411,40490
27,0.66515029693159,0.7624052665273413,0.7238083477401828,0.5072325730836392,0.661085834823816,40490
28,0.6616302220795923,0.9374205772948762,0.6848357619165226,0.47688024062780265,0.6445642268721377,40490
29,0.6591982712763377,0.7529774762890639,0.727512966164485,0.5182258549248652,0.6641648346547931,40490
30,0.6582536532686282,0.7853060008239536,0.7167448752778464,0.5072450252421237,0.657894909171254,40490
31,0.656617382758175,0.7640392795953118,0.7214126944924673,0.5091529359688202,0.6597572615443518,40490
32,0.6558790875953331,0.7637249457476342,0.7182020251914053,0.5037219665518731,0.6586004208125543,40490
33,0.6540039379450604,0.7727287996885573,0.7218572487033835,0.48729715770686166,0.653491845109609,40490
34,0.6528478050630405,0.8135587265036895,0.720844653000741,0.47644421936424625,0.6465178463287741,40490
35,0.6520537788074329,0.7730047401801503,0.7232403062484564,0.5049250027238847,0.6585016843547207,40490
36,0.6502332780271519,0.7931571039204893,0.7132378365028402,0.49038138533593795,0.6527296862412502,40490
37,0.6495284789950071,0.78690139874529,0.7182020251914053,0.5259731531302834,0.6629297600462892,40490
38,0.6477642896004927,0.7720349120700704,0.7183502099283774,0.5201599989431421,0.6626741395231486,40490
39,0.6470069591547454,0.7934671238618551,0.7244751790565572,0.49837852591336623,0.6554557194546973,40490
40,0.6457367772096378,0.7538323184243853,0.7259570264262781,0.5094274785233686,0.6639956067707571,40490
41,0.6455769682412028,0.795580001394652,0.7133613237836502,0.4913079499011784,0.6546117207982926,40490
42,0.6422922157090133,0.7939585394661142,0.7284761669548037,0.5131541133785885,0.6624419694017145,40490
43,0.6426880932064553,0.7698097904807242,0.7300815016053347,0.5163185963877152,0.6626974545809352,40490
44,0.6418053565472502,0.780242730802068,0.7285008644109656,0.5119963739164116,0.6613126507298401,40490
45,0.6394584610048222,0.7531875854528747,0.7286243516917758,0.5267121179218845,0.6672747598467597,40490
46,0.6394294655727034,0.7958045263921671,0.7304519634477649,0.551538148872848,0.6906644027704416,40490
47,0.6398172240652413,0.7670721360777669,0.7292911830081502,0.5216774926320534,0.6661913636210691,40490
48,0.6366197487576316,0.7579581567586328,0.7297110397629044,0.5250591116511164,0.6681872418623188,40490
49,0.6369368826861501,0.8094214365922262,0.7264756730056804,0.5359637555388419,0.6792824930195913,40490
50,0.6374591741887308,0.7841447370995976,0.7264015806371944,0.5039813175408049,0.6597592101778657,40490
51,0.6354372810658859,0.7740375947495476,0.7273647814275129,0.5182426918422122,0.6754880106110196,40490
52,0.636175864035594,0.7897169508051337,0.717831563348975,0.5158424232019911,0.6708745984818412,40490
53,0.6335689740952454,0.7677397979394537,0.7247221536181774,0.5204873584655503,0.6649263350936856,40490
54,0.6331497482104553,0.7533071586809074,0.7294887626574463,0.5217755012174127,0.6718527398542601,40490
55,0.6333875687120131,0.7618067892203724,0.7243763892319092,0.5000963430897283,0.6606256584265017,40490
56,0.6330968726754963,1.0441242020848378,0.6861941220054334,0.5040166475866181,0.668684645575778,40490
57,0.6331346779314588,0.7619436392110869,0.725784144233144,0.5033079256548907,0.6610197314000023,40490
58,0.6303314061522373,0.7514425186025347,0.7324277599407261,0.5411130569281446,0.6831730102085225,40490
59,0.6305938504781564,0.7320215741854882,0.7314892566065695,0.5347921417211277,0.6721833153278424,40490
60,0.6297831960402934,0.7493829020500394,0.732328970116078,0.5274063725838835,0.6692014622556387,40490
61,0.6290336717442438,0.7580256230472713,0.7349469004692517,0.5539938629565957,0.6912556287083091,40490
62,0.6283826402524277,0.7570279479068973,0.7330204988886144,0.5325738383834469,0.671405287264887,40490
63,0.6292873674503829,0.7538028983796274,0.7343788589775253,0.5463788403952127,0.6892518580584218,40490
64,0.6271572741957429,0.7676708116404832,0.7236601630032107,0.5300942948509259,0.6675223072287395,40490
65,0.6276401566651095,0.7438516832653859,0.7330451963447765,0.5336103541004242,0.6738656032938652,40490
66,0.6264528637089548,0.7622381088895819,0.7313163744134354,0.5481600730411873,0.688947537995728,40490
67,0.6251006517431309,0.7420760739485672,0.7348975055569277,0.55202959717751,0.6875393319868259,40490
68,0.6250724927683948,0.7467990963669873,0.7251173129167696,0.5339254076702333,0.6694375808005537,40490
69,0.6243324413272996,0.756754352160513,0.7309953074833292,0.5177565754354323,0.6689134719380749,40490
70,0.6235190001232489,0.7773772673105483,0.7212398122993332,0.5116466797461492,0.6630370695898598,40490
71,0.6227119309158379,0.7972106279877785,0.7283279822178316,0.5239758793190809,0.6660585387905846,40490
72,0.6234085233845751,0.7365877970338675,0.7359841936280563,0.546538916908526,0.6774307593555913,40490
73,0.6261144982157976,0.7625360804252134,0.7330451963447765,0.5303319905658981,0.6700097999136634,40490
74,0.6227253594742733,0.7627743492613688,0.7335638429241788,0.5528494021789415,0.6916552598677389,40490
75,0.6235700721777249,0.7600834215526573,0.7285502593232897,0.5246508933430094,0.6682784953878309,40490
76,0.62221081933714,0.7428590620070338,0.7343047666090393,0.5471305461478859,0.689342735437238,40490
77,0.6223315413947889,0.8463947074864107,0.7213879970363053,0.5244488509586395,0.663433220343265,40490
78,0.6208231868047679,0.7433631117972098,0.7334156581872067,0.5385408104378914,0.6735456156507524,40490
79,0.6205879607185126,0.767424809697762,0.7227463571252161,0.5187009474049282,0.6645901767059597,40490
80,0.6196002115944302,0.7774237563572098,0.7350950852062238,0.5709306202316409,0.7013827674664082,40490
81,0.6196594560544803,0.7995370695912788,0.7244257841442332,0.5129130334201099,0.6637406082351623,40490
82,0.6199031955629116,0.7427956434006893,0.7310940973079773,0.5213539630830342,0.6673146624261729,40490
83,0.6193362717342908,0.7982799726146116,0.7320819955544579,0.5613444966225889,0.6932593876132215,40490
84,0.616976831625099,0.7629470420697583,0.7301061990614967,0.5474393466699764,0.6768879447462257,40490
85,0.6175591531044483,0.7457806188795116,0.7336873302049889,0.5231132693287839,0.6708809750983281,40490
86,0.6181494877171273,0.8089289284961281,0.7314645591504075,0.5538648850780823,0.6884490212134806,40490
87,0.6187596052193265,0.7628918396717062,0.7236354655470486,0.5348559267957417,0.668274574631269,40490
88,0.6189737110970301,0.7376497918231298,0.7326006421338602,0.5362403795600432,0.6730948865840838,40490
89,0.6177026361752797,0.7473455544673107,0.7321066930106199,0.5264683975110236,0.6704203145593765,40490
90,0.6167513679799485,0.8257604558503131,0.7122005433440356,0.49519144385314046,0.6605072797264997,40490
91,0.6159256249915258,0.7500806501695484,0.7348481106446036,0.5655574976373915,0.6972965975557311,40490
92,0.6164327074143215,0.7857072647387601,0.7266485551988145,0.5586812518786929,0.6957624865848645,40490
93,0.6156807748194414,0.7559044824200104,0.7244010866880711,0.5404265510239973,0.6715730898205825,40490
94,0.6151350796914477,0.7588573213805145,0.7361570758211904,0.5714644742029275,0.7012599671062564,40490
95,0.6137221872225446,0.7489032786331701,0.7328229192393183,0.5394878659254788,0.6723393432422063,40490
96,0.6167930910873989,0.7677235183175851,0.7319338108174858,0.5367404720548882,0.6731811691013002,40490
97,0.6140963141604939,0.7358318482954218,0.7365769325759447,0.5459046345043821,0.6838247759957867,40490
98,0.6132603307482039,0.7832794241696938,0.7232897011607804,0.5334731340544004,0.6683517482925618,40490
99,0.6136592402459298,0.8189869959763143,0.7142257347493208,0.5716746743994877,0.6935970414033272,40490
100,0.6125415284957948,0.7392207515840981,0.7392442578414423,0.565144797356343,0.696188482709999,40490
101,0.6126766357940995,0.7566262797071608,0.7297357372190665,0.5344586481088852,0.680969773679952,40490
102,0.6131050821411023,0.7634959621324289,0.730698938009385,0.5192883067011744,0.6678379431033715,40490
103,0.6139720257665675,0.8058535072285816,0.7164732032600643,0.5125351013202987,0.6624116298536019,40490
104,0.613239063279653,0.7646566625494854,0.7221783156334898,0.520488950198443,0.6660066972777828,40490
105,0.6125642261492952,0.8007899190414219,0.716102741417634,0.5653881271103572,0.6926401801617618,40490
106,0.6125314988244321,0.8430002342398981,0.6528772536428747,0.5469650909209975,0.6338552051051155,40490
107,0.6117773134479284,0.7363008245626346,0.737070881699185,0.5554386749296725,0.690338072941133,40490
108,0.6113093106914917,0.8677977985773069,0.5941467028896024,0.49385733480793537,0.556488813836536,40490
109,0.6107917527081022,0.8079855109961273,0.7228204494937022,0.5725997670779956,0.6971435691142914,40490
110,0.6111694392691969,0.757838978888865,0.7376389231909113,0.5460575508204166,0.6770866552495425,40490
111,0.6103385633689558,0.7722058661389134,0.7359101012595702,0.5368773091905468,0.6730635274698524,40490
112,0.611544126814565,0.7704143634841273,0.7284761669548037,0.5299467176849734,0.6697355685704911,40490
113,0.6093171072758893,0.7460241860481797,0.7372190664361571,0.5368296096752635,0.6758350093774986,40490
114,0.6093614034582977,0.7689804030563046,0.7391454680167943,0.5819624969228193,0.706986605654122,40490
115,0.6095161597764149,0.7399491531132809,0.7359101012595702,0.5447949188070669,0.6769215722798422,40490
116,0.6096977348917595,0.7589814214124366,0.7342553716967153,0.5602566062625393,0.6974356746325829,40490
117,0.608910149227942,0.8268455986817252,0.6646332427759941,0.5416718217111417,0.6460072436000069,40490
118,0.6077501687996899,0.7933940385764495,0.7296616448505804,0.5411527815094442,0.6734998691797764,40490
119,0.6098778916462329,0.7767948627397803,0.7350209928377377,0.5800653874048513,0.7010230002967728,40490
120,0.6090427010753361,0.7452917863481212,0.7368979995060508,0.54781612060295,0.68259259411811,40490
121,0.609102293447753,0.8583606055146981,0.6175351938750309,0.5232192183152796,0.5938893529000869,40490
122,0.6068237686417339,0.7549207365503193,0.7361076809088664,0.543920811721978,0.6772239943294186,40490
123,0.6075656014592313,0.7543669883177021,0.7310940973079773,0.5266365135402341,0.6722635701750903,40490
124,0.6084872187650525,0.785003340091162,0.7377130155593974,0.5597643398892416,0.6897945027201,40490
125,0.6074759878349614,0.7633653670705141,0.732378365028402,0.5747068043876357,0.7031237706172218,40490
126,0.6065933526779838,0.7858285121462286,0.7283279822178316,0.5686825444801387,0.6993380977977409,40490
127,0.6064758775349336,0.7864763793827417,0.729118300815016,0.5347302873935931,0.6731431773708185,40490
128,0.6051605972323909,0.7597761660783463,0.7421338602123981,0.5688424529187004,0.6995161972251076,40490
129,0.6077228829582865,0.8337907486554501,0.6151148431711534,0.5272877056555604,0.5879245728114143,40490
130,0.605666783039727,0.7543791933110917,0.7377624104717214,0.5590605772554178,0.691182945239244,40490
131,0.6060736812422867,0.819352695666296,0.7122746357125216,0.5725944535980503,0.6928724008276576,40490
132,0.6050907860448654,0.7536640634645628,0.7360582859965423,0.5432949422707233,0.676416100145702,40490
133,0.6059697567586447,0.7599241200382149,0.7313410718695974,0.5394900871824923,0.6760168985948206,40490
134,0.6061859631964533,0.7747858780610769,0.735465547048654,0.5457968918466384,0.6765901337644361,40490
