round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
10,0.0,2.3561192048834516,0.16118768080470186,0.05157527009413497,0.05224316454459932,19.0,65.0,0.0005293000140227377,0.010026700008893386,0.007842109231009649
