round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
25,0.0,1.749299807811226,0.2673390474957578,0.15880982901086135,0.28621396055947584,20.0,28.0,0.0005844999977853149,0.015017099998658523,0.015319989286581404
