round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
35,0.9538620283018868,1.6342763111705865,0.23018094609900897,0.13367275988828173,0.13213988031291932,53.0,112.0,0.0036193226401766603,0.007773266039911728,0.019968903571550203
