round,n_clients_total,n_clients_train_selected,n_clients_eval_selected,train_loss,num_train_examples,fit_duration_sec,local_eval_duration_sec,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_val_examples,num_eval_clients,eval_duration_sec
1,112,112,112,1.6114431458988383,3532.0,0.14959398694700954,0.013000135305865959,1.6110375779715795,0.20201515033614398,0.09777188826661813,0.1267000752280563,112.0,112.0,0.011530743749322678
2,112,112,112,1.2114087377775116,3001.0,0.011885455981795105,0.011790372141718877,1.611033630616925,0.2065926709425375,0.09628720691754163,0.1301988896388936,112.0,112.0,0.009627653571442352
3,112,112,112,1.357185880262518,1972.0,0.02394250522279961,0.010738392394121004,1.6111130317569777,0.19280140056007997,0.08957821771532708,0.11873225721743463,112.0,112.0,0.012889010713999076
4,112,112,112,1.4278426267005302,1184.0,0.02028038893630199,0.01465972837771718,1.6109019940932943,0.19639827387612543,0.09258188478134315,0.12252137320614219,112.0,112.0,0.012262727677547705
5,112,112,112,1.5066268286937288,1047.0,0.015679865330421552,0.01955504412622444,1.6105937380872057,0.1978237379090781,0.0920472673083131,0.12297841894891522,112.0,112.0,0.009359790178937797
6,112,112,112,1.4261613561209698,898.0,0.010358986858690633,0.012670138417362009,1.6106048333374143,0.18577308807029366,0.08685545565170973,0.11538464609089796,112.0,112.0,0.017858143749695694
7,112,112,112,1.6205139017105104,800.0,0.023294295999221504,0.023741440002340825,1.6106563787406507,0.1752835014341724,0.08858241174796211,0.10774250461527358,112.0,112.0,0.009844779464401654
8,112,112,112,1.630242624282837,800.0,0.06026538399921264,0.02493646000046283,1.61063085577825,0.18526250619770562,0.08899226156734923,0.11674561165555211,112.0,112.0,0.013189085714137556
9,112,112,112,1.5346670224304984,778.0,0.011177826606654166,0.014481364782085759,1.6107435798299168,0.19362040600074196,0.09203596434885919,0.12344699434375347,112.0,112.0,0.011534310714263743
10,112,112,112,1.5570925627875123,698.0,0.010684868481394137,0.0133952200572863,1.6107904088586198,0.19898886268813976,0.09456804830575145,0.12669038724443965,112.0,112.0,0.010954411606430117
11,112,112,112,1.4692714203569226,665.0,0.00988570090157463,0.015331438648307877,1.6107534861728572,0.20063110289872074,0.09603844236479013,0.12857614176311594,112.0,112.0,0.016095699107349253
12,112,112,112,1.4185091454737266,573.0,0.018997592843291278,0.029408978359510854,1.6109204202029765,0.199509074188347,0.09468748095350017,0.12706201269141676,112.0,112.0,0.010037775893579237
13,112,112,112,1.4161178822420082,490.0,0.011882848774851537,0.01719186122473377,1.6108787407056784,0.19598300492274617,0.09442026653719449,0.125910192674201,112.0,112.0,0.01234843928562311
14,112,112,112,1.548481055668422,448.0,0.012579642855728577,0.017034878569705012,1.6111661865948184,0.17359731907893475,0.08328995532351453,0.10853374837966337,112.0,112.0,0.012183148213807726
15,112,112,112,1.5569769484656197,448.0,0.011466564286300647,0.014632164285493283,1.6112694690485188,0.17687246332322837,0.08498518608290655,0.11292221208485811,112.0,112.0,0.010788233928776338
16,112,112,112,1.6679656079837255,448.0,0.011107714285442074,0.014532392857030832,1.6113408936489708,0.1765048247317534,0.08674856575574807,0.11721174577935711,112.0,112.0,0.01564403124913432
17,112,112,112,1.6952476501464844,448.0,0.047984857141273096,0.03392056428232796,1.6117163237440075,0.17347234096277184,0.08548126540091627,0.11638180828011178,112.0,112.0,0.011259360713925812
18,112,112,112,1.5628518711436878,440.0,0.012505638179771433,0.018404332727765326,1.6121767905937652,0.1718047683677955,0.08461563696737227,0.11631921358616673,112.0,112.0,0.016892708928675608
19,112,112,112,1.6270315372026884,416.0,0.0339324384594175,0.03268093846138352,1.6127147328380962,0.1749882704241714,0.08735240352702042,0.11871774313847852,112.0,112.0,0.013255063392274937
