round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
67,0.0,1.5934162830550715,0.2503646116876352,0.12169034134987564,0.16514429445191944,14.0,113.0,0.00045440001122187823,0.020923800009768456,0.007808778760671426
