round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
35,0.6573729939980082,1.51285182977784,0.32225537691161493,0.18876005260390988,0.2064764558823768,101.0,112.0,0.004552779208403657,0.012044203956669086,0.017062612500207512
