server_round,client_id,num_train_examples,train_loss,fit_duration_sec,local_eval_duration_sec,train_val_loss,train_val_accuracy,train_val_macro_f1,train_val_weighted_f1,chunk_start_idx,chunk_end_idx,chunk_class_counts,chunk_present_class_ids,chunk_present_class_names,chunk_majority_class_id,chunk_majority_class_name,num_present_classes_in_chunk,global_model_total_l2,val_class_counts,val_present_class_ids,val_present_class_names,val_majority_class_id,val_majority_class_name,replay_windows_used,replay_buffer_size_after_update,num_train_examples_actual,num_train_examples_with_replay,replay_missing_class_windows_used,replay_class_counts_used,replay_class_ids_used,replay_class_names_used,val_class_recall_per_class_named,num_absent_classes_restored,absent_class_ids_restored,absent_class_names_restored,num_val_examples,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,eval_duration_sec
1,0,32.0,1.135087251663208,1.9958667999890167,0.04166639999311883,1.1959149557659883,0.004694835680751174,0.003115264797507788,4.3876968978982926e-05,0.0,32.0,"[0, 32, 0]",[1],['standing'],1.0,standing,1.0,27.74471480830976,"[209, 3, 1]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],213,1.196172167437737,0.004694835680751174,0.003115264797507788,4.3876968978982926e-05,0.02244980000250507
1,2,32.0,1.1633808612823486,1.952329199993983,0.03127659999881871,1.1041051149368286,0.17857142857142858,0.10101010101010101,0.05411255411255411,0.0,32.0,"[20, 10, 2]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,3.0,27.74471480830976,"[1, 22, 5]","[0, 1, 2]","['sitting', 'standing', 'walking']",1.0,standing,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],28,1.1053180694580078,0.17857142857142858,0.10101010101010101,0.05411255411255411,0.008200199998100288
1,3,32.0,1.1363284587860107,2.012020800000755,0.062058299998170696,1.0083940619514102,0.8166666666666667,0.2996941896024465,0.7342507645259939,0.0,32.0,"[3, 29, 0]","[0, 1]","['sitting', 'standing']",1.0,standing,2.0,27.74471480830976,"[4, 73, 343]","[0, 1, 2]","['sitting', 'standing', 'walking']",2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],420,1.0082030682336716,0.8166666666666667,0.2996941896024465,0.7342507645259939,0.02715840000018943
1,4,32.0,1.2256627082824707,1.9451249999983702,0.05743009998695925,1.1838670834562832,0.005639097744360902,0.0037383177570093455,6.324221769376714e-05,0.0,32.0,"[32, 0, 0]",[0],['sitting'],0.0,sitting,1.0,27.74471480830976,"[434, 95, 3]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],532,1.1847736799627318,0.005639097744360902,0.0037383177570093455,6.324221769376714e-05,0.0361980999878142
1,5,32.0,1.1082820892333984,0.005673399995430373,0.040918800004874356,1.1900024746106639,0.00684931506849315,0.0045351473922902496,9.318796011555306e-05,0.0,32.0,"[19, 0, 13]","[0, 2]","['sitting', 'walking']",0.0,sitting,2.0,27.74471480830976,"[400, 35, 3]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],438,1.1912956950871367,0.00684931506849315,0.0045351473922902496,9.318796011555306e-05,0.028378999995766208
1,6,32.0,1.0204050540924072,0.006016899991664104,0.0397744999936549,1.187375520911452,0.042600896860986545,0.02724014336917563,0.0034813636144462126,0.0,32.0,"[1, 14, 17]","[0, 1, 2]","['sitting', 'standing', 'walking']",2.0,walking,3.0,27.74471480830976,"[413, 14, 19]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],446,1.1868752433580134,0.042600896860986545,0.02724014336917563,0.0034813636144462126,0.027083400011179037
1,7,32.0,1.1339622735977173,0.006096600001910701,0.02811479999218136,1.1008487587017863,0.35650224215246634,0.17520661157024794,0.18738464959418893,0.0,32.0,"[0, 32, 0]",[1],['standing'],1.0,standing,1.0,27.74471480830976,"[160, 127, 159]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],446,1.10091739171289,0.35650224215246634,0.17520661157024794,0.18738464959418893,0.03219260000332724
1,9,32.0,1.1309102773666382,0.006186099999467842,0.039598999996087514,1.1486617758160547,0.1738095238095238,0.09871534820824883,0.05147300299430117,0.0,32.0,"[4, 25, 3]","[0, 1, 2]","['sitting', 'standing', 'walking']",1.0,standing,3.0,27.74471480830976,"[275, 72, 73]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],420,1.1485820861089797,0.1738095238095238,0.09871534820824883,0.05147300299430117,0.03221309999935329
1,10,32.0,1.1312670707702637,0.00682500000402797,0.030937100003939122,1.0378298095600333,0.7035928143712575,0.2753368482718219,0.5811750839270493,0.0,32.0,"[0, 31, 1]","[1, 2]","['standing', 'walking']",1.0,standing,2.0,27.74471480830976,"[67, 32, 235]","[0, 1, 2]","['sitting', 'standing', 'walking']",2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],334,1.0375934268186193,0.7035928143712575,0.2753368482718219,0.5811750839270493,0.020401400004629977
1,11,32.0,0.9755774736404419,0.005470299991429783,0.02899279999837745,1.1507478472906785,0.20391061452513967,0.11291569992266048,0.06907412928229789,0.0,32.0,"[0, 12, 20]","[1, 2]","['standing', 'walking']",2.0,walking,2.0,27.74471480830976,"[267, 18, 73]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],358,1.1502835111245098,0.20391061452513967,0.11291569992266048,0.06907412928229789,0.025509800005238503
1,12,32.0,1.1704872846603394,0.004610200005117804,0.02372490000561811,1.194463062030013,0.002688172043010753,0.0017873100983020554,1.4413791115339156e-05,0.0,32.0,"[16, 16, 0]","[0, 1]","['sitting', 'standing']",0.0,sitting,2.0,27.74471480830976,"[352, 19, 1]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],372,1.194233134228696,0.002688172043010753,0.0017873100983020554,1.4413791115339156e-05,0.033783500010031275
1,14,32.0,1.2074315547943115,0.006265399992116727,0.016021900009945966,0.9923956661082026,0.917910447761194,0.3190661478599222,0.8786224519426216,0.0,32.0,"[29, 1, 2]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,3.0,27.74471480830976,"[1, 10, 123]","[0, 1, 2]","['sitting', 'standing', 'walking']",2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],134,0.9919992898827168,0.917910447761194,0.3190661478599222,0.8786224519426216,0.010842699994100258
1,15,32.0,1.2048392295837402,0.0059385000058682635,0.013618500001030043,0.9927744700990874,0.9241379310344827,0.3201911589008363,0.8877023853664564,0.0,32.0,"[27, 3, 2]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,3.0,27.74471480830976,"[1, 10, 134]","[0, 1, 2]","['sitting', 'standing', 'walking']",2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],145,0.9916785371714625,0.9241379310344827,0.3201911589008363,0.8877023853664564,0.011088800005381927
1,16,32.0,1.227430820465088,0.0043843000021297485,0.01868530000501778,1.0913355942125673,0.362962962962963,0.17753623188405798,0.19331723027375203,0.0,32.0,"[32, 0, 0]",[0],['sitting'],0.0,sitting,1.0,27.74471480830976,"[32, 54, 49]","[0, 1, 2]","['sitting', 'standing', 'walking']",1.0,standing,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],135,1.0913094189431933,0.362962962962963,0.17753623188405798,0.19331723027375203,0.014624999996158294
1,17,32.0,0.9489562511444092,0.00482410000404343,0.01068449999729637,1.0129070202509562,0.7833333333333333,0.29283489096573206,0.6881619937694704,0.0,32.0,"[1, 0, 31]","[0, 2]","['sitting', 'walking']",2.0,walking,2.0,27.74471480830976,"[1, 12, 47]","[0, 1, 2]","['sitting', 'standing', 'walking']",2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],60,1.0131356795628865,0.7833333333333333,0.29283489096573206,0.6881619937694704,0.006251900005736388
1,19,32.0,1.1408597230911255,0.00902440000209026,0.018535900002461858,0.9816799413773322,0.9919354838709677,0.33198380566801616,0.9879195507378868,0.0,32.0,"[20, 4, 8]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,3.0,27.74471480830976,"[1, 1, 246]","[0, 1, 2]","['sitting', 'standing', 'walking']",2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],248,0.9808714947392864,0.9919354838709677,0.33198380566801616,0.9879195507378868,0.022415699990233406
1,20,32.0,1.1865556240081787,0.004330100011429749,0.019368599998415448,0.9802433619132409,0.9903846153846154,0.33172302737520126,0.9856001486436269,0.0,32.0,"[25, 3, 4]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,3.0,27.74471480830976,"[1, 1, 206]","[0, 1, 2]","['sitting', 'standing', 'walking']",2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],208,0.9797670749517587,0.9903846153846154,0.33172302737520126,0.9856001486436269,0.015230299992254004
1,21,32.0,0.935648500919342,0.005904200006625615,0.009917699993820861,0.9796446620249281,1.0,1.0,1.0,0.0,32.0,"[0, 0, 32]",[2],['walking'],2.0,walking,1.0,27.74471480830976,"[0, 0, 51]",[2],['walking'],2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": NaN, ""standing"": NaN, ""walking"": 1.0}",0.0,[],[],51,0.9804686693584218,1.0,1.0,1.0,0.0070866999885765836
1,22,32.0,0.9487265348434448,0.006125999992946163,0.010709599999245256,0.9955020745595297,0.8947368421052632,0.4722222222222222,0.8450292397660818,0.0,32.0,"[0, 0, 32]",[2],['walking'],2.0,walking,1.0,27.74471480830976,"[0, 6, 51]","[1, 2]","['standing', 'walking']",2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": NaN, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],57,0.9961633075747574,0.8947368421052632,0.4722222222222222,0.8450292397660818,0.01049570000031963
1,23,32.0,0.9433459639549255,0.005659200003719889,0.012287599995033816,0.9801257511843806,1.0,1.0,1.0,0.0,32.0,"[0, 0, 32]",[2],['walking'],2.0,walking,1.0,27.74471480830976,"[0, 0, 46]",[2],['walking'],2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": NaN, ""standing"": NaN, ""walking"": 1.0}",0.0,[],[],46,0.9807319304217463,1.0,1.0,1.0,0.0054915000073378906
1,24,32.0,0.9409695863723755,0.00530560000333935,0.013574600001447834,1.0078155411050675,0.8723404255319149,0.4659090909090909,0.812862669245648,0.0,32.0,"[0, 0, 32]",[2],['walking'],2.0,walking,1.0,27.74471480830976,"[6, 0, 41]","[0, 2]","['sitting', 'walking']",2.0,walking,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": NaN, ""walking"": 1.0}",0.0,[],[],47,1.008357327035133,0.8723404255319149,0.4659090909090909,0.812862669245648,0.0128032000066014
1,26,32.0,1.1325201988220215,0.00853340000321623,0.0073090000078082085,1.1010541121164958,0.4,0.19047619047619047,0.22857142857142856,0.0,32.0,"[0, 32, 0]",[1],['standing'],1.0,standing,1.0,27.74471480830976,"[27, 9, 24]","[0, 1, 2]","['sitting', 'standing', 'walking']",0.0,sitting,0.0,0.0,32.0,32.0,0.0,{},[],[],"{""sitting"": 0.0, ""standing"": 0.0, ""walking"": 1.0}",0.0,[],[],60,1.1009577592213948,0.4,0.19047619047619047,0.22857142857142856,0.008580100009567104
