round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
13,0.0,1.7957733417628787,0.16843973613344848,0.06112181547178967,0.06406727643278744,8.0,7.0,0.0012324000126682222,0.011679999995976686,0.01916429999567169
