epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_val_examples
1,1.6928227198870405,1.7259478371614103,0.18471337579617833,0.3448699613326977,0.12301094162185397,157
2,1.3251158748526577,1.5518664478496382,0.21019108280254778,0.38560846560846557,0.13754187308327434,157
3,1.0802109310100683,1.4146821126816378,0.2229299363057325,0.39927971188475386,0.14241824118182303,157
4,0.9086057472500448,1.3274074511922849,0.22929936305732485,0.4174347158218125,0.14889391137593314,157
5,0.8114190736501599,1.197533917275204,0.2229299363057325,0.4114531684458185,0.14676036581506902,157
6,0.7372278953412905,1.0933280963047294,0.24203821656050956,0.41879421835026714,0.1725612475621312,157
7,0.7051434377037521,1.021483161646849,0.3375796178343949,0.44310361825889777,0.33164185271634733,157
8,0.6643533874055693,0.9829205024014612,0.4267515923566879,0.5072845156369183,0.45131979769418007,157
9,0.6518522105889558,0.9663605895012047,0.445859872611465,0.5142281362599133,0.47541877236790325,157
10,0.6317610218885351,0.8914865680560944,0.554140127388535,0.5549065469499466,0.5969448168754788,157
11,0.5953849330874352,0.8951055601144292,0.45222929936305734,0.49460945457250427,0.4936710104085505,157
12,0.5669956425938857,0.8710725603589586,0.5987261146496815,0.5690995527730222,0.6396633803367199,157
13,0.5500518833625777,0.8425627005328039,0.5414012738853503,0.5548995260859667,0.5855627249668057,157
14,0.565228057050916,0.7550806574001434,0.6369426751592356,0.5620109017507862,0.6764390713214394,157
15,0.5379298990056305,0.8092361605091459,0.5796178343949044,0.5394858059367765,0.6239178826209164,157
16,0.5107751504142853,0.8177115662842039,0.5859872611464968,0.5611470370151644,0.6316441816042904,157
17,0.4912965287519813,0.689762987528637,0.6751592356687898,0.5859410430839002,0.7093519361035285,157
18,0.5063371159734792,0.668296519738094,0.6815286624203821,0.5783682691577428,0.7137987315325565,157
19,0.48847016758137607,0.7525552522604633,0.643312101910828,0.5773742069697144,0.6819189763676814,157
20,0.47991938774982335,0.7729003224403236,0.643312101910828,0.5862917496839252,0.6850997559345335,157
21,0.4471965855167758,0.7097125676027529,0.6624203821656051,0.5846202312792174,0.6983214027029518,157
22,0.44731214201427727,0.7555216361003317,0.6178343949044586,0.5661690166015628,0.6587352946563597,157
23,0.4556863166952646,0.7777921971242139,0.6178343949044586,0.567105465803507,0.6590693147538683,157
24,0.44089339847884396,0.7555121282103715,0.6369426751592356,0.571334309351893,0.6750515504250271,157
25,0.43534002260344457,0.7039387150175253,0.6687898089171974,0.5943992351887089,0.7018094550528342,157
26,0.4180897538945465,0.6976419034277558,0.6751592356687898,0.5848983203108062,0.7073737370950446,157
27,0.40211456618227587,0.6786357270684212,0.6496815286624203,0.5885260532659375,0.6858967049828947,157
28,0.3914815130149315,0.6742658941609085,0.6687898089171974,0.5735449569157434,0.7033241297694172,157
29,0.420191953975441,0.7032964859798456,0.643312101910828,0.5744980565095303,0.6808930883054501,157
30,0.38650307696428127,0.6741473591251738,0.7133757961783439,0.6019707908589319,0.7391549096168109,157
31,0.3754013078375605,0.7000856042667559,0.7133757961783439,0.6307866363461516,0.7452682276730834,157
32,0.3860178275963387,0.5316876199594729,0.7515923566878981,0.6304610733182161,0.769480672665386,157
33,0.38769311283978386,0.9040248978669476,0.5923566878980892,0.6006261010262077,0.6404796627786028,157
34,0.3809615872578859,0.7206464056756087,0.6751592356687898,0.6082993197278911,0.7101789505611162,157
35,0.3437354161835863,0.5444899630394711,0.7515923566878981,0.6317896298191864,0.7699545526912097,157
36,0.35350292637369285,0.6095540014801512,0.7261146496815286,0.619055189643425,0.7493686267758954,157
