round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
67,0.0,1.003427774536165,0.5311499901981289,0.2906432563133379,0.4592438884507823,14.0,113.0,0.0011598999990383163,0.046893299993826076,0.028269560177000733
