round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
73,0.0,1.9391571875010418,0.4370513618491273,0.21749830573350717,0.37657355536850995,31.0,113.0,0.000593700009630993,0.034030400012852624,0.017361299114830305
