round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
10,0.0,2.3944168643779795,0.031151657187420967,0.010347892483489295,0.004632917165652067,3.0,65.0,0.00046949999523349106,0.008313500002259389,0.00860593538516416
