round,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_train_examples,num_val_examples,fit_duration_sec,local_eval_duration_sec,eval_duration_sec
38,0.0,1.5240586925879902,0.34063019394849037,0.23544360891043625,0.289769947058426,23.0,60.0,0.0004347000067355111,0.015514099999563769,0.010794771666405722
