epoch,train_loss,val_loss,val_accuracy,val_macro_f1,val_weighted_f1,num_val_examples
1,1.5928700086161105,1.3924033871122226,0.4802547770700637,0.2801073462625369,0.38628932893910284,785
2,1.3759222069991117,1.1965299815888617,0.5859872611464968,0.40228722763934033,0.47814203200585187,785
3,1.2412104708001226,1.0317725219544331,0.5503184713375796,0.3037897462217833,0.4384642336905642,785
4,1.1564766882909083,0.9664893294595609,0.532484076433121,0.3025392934508862,0.42446000646308363,785
5,1.1042139835155775,0.9151422822551363,0.5770700636942675,0.39589433077788033,0.46728770223270205,785
6,1.072396415598212,0.8356869265532038,0.5592356687898089,0.32476203579446944,0.46129186498911684,785
7,1.0522203604979117,0.8180584773895847,0.5528662420382165,0.325659575587258,0.4621205128459866,785
8,1.0411167989976524,0.821285020014283,0.5796178343949044,0.3301801078711908,0.47606146285817863,785
9,1.0306142046325815,0.8173644891210422,0.5579617834394904,0.3313749904790008,0.4728093635865763,785
10,1.0192209754659147,0.789030342648743,0.5745222929936306,0.3350401203995672,0.4848808125781487,785
11,1.0240817662845771,0.7819112122438516,0.5605095541401274,0.3273417254440573,0.4716194727695719,785
12,1.0197262500493296,0.7874653056928307,0.5694267515923567,0.34348932884505917,0.49213690094805845,785
13,1.0087972277161208,0.7808240304327315,0.575796178343949,0.3332193870951021,0.46941508064063736,785
14,1.0150724844475736,0.7695319711023075,0.5834394904458599,0.35390759684172374,0.4971178058576122,785
15,1.000838089104746,0.7677428467258526,0.5847133757961783,0.3455139538211527,0.5022659869158757,785
16,0.997824185930532,0.7675788632623709,0.575796178343949,0.3484578013964581,0.5071738484656768,785
17,0.9924749141531604,0.7616535570970766,0.5898089171974522,0.3963608630783537,0.505523189257505,785
18,0.990884522019555,0.7687259267090233,0.5732484076433121,0.3520273705280453,0.5068077410556198,785
19,0.9940695528236392,0.7614004177652347,0.5821656050955414,0.34958702991897384,0.5026285135675481,785
20,0.9912139573403486,0.774158850976616,0.575796178343949,0.3448188362554501,0.4949328709310459,785
21,0.9895302878728168,0.7667833411010208,0.5796178343949044,0.3535425359854934,0.5088385489882123,785
22,0.9908452983564658,0.7749639816344923,0.5821656050955414,0.3631491626811991,0.5260054220848578,785
